AccountID,CustomerID,AccountType,Balance,OpenDate,Status,BranchID
A02230,C02230,Current,46314.66,2025-07-07,Active,B016
A02231,C02231,Current,86272.76,2017-04-30,Closed,B018
A02232,C02232,Savings,6402.21,2019-01-18,Dormant,B018
A02233,C02233,Savings,53445.48,2024-05-26,Closed,B013
A02234,C02234,Current,78492.1,2019-12-26,Dormant,B013
A02235,C02235,Current,17877.84,2019-12-13,Dormant,B010
A02236,C02236,Savings,62130.22,2018-08-22,Active,B019
A02237,C02237,Savings,63047.75,2022-10-16,Dormant,B012
A02238,C02238,Current,89229.04,2025-05-14,Closed,B011
A02239,C02239,Savings,16759.2,2016-10-05,Dormant,B012
A02240,C02240,Savings,89480.84,2018-08-20,Closed,B002
A02241,C02241,Savings,57744.96,2017-04-05,Dormant,B008
A02242,C02242,Current,19947.1,2024-07-26,Closed,B003
A02243,C02243,Current,76696.18,2021-10-09,Dormant,B004
A02244,C02244,Current,27023.43,2018-12-10,Closed,B018
A02245,C02245,Current,25221.96,2019-08-07,Closed,B014
A02246,C02246,Savings,32249.96,2018-06-25,Dormant,B009
A02247,C02247,Current,13521.64,2017-09-13,Active,B019
A02248,C02248,Savings,55530.83,2016-12-25,Closed,B019
A02249,C02249,Current,66320.59,2019-08-12,Dormant,B004
A02250,C02250,Savings,79008.89,2024-11-02,Active,B007
A02251,C02251,Current,25268.37,2016-06-10,Active,B011
A02252,C02252,Savings,85760.32,2017-05-04,Active,B012
A02253,C02253,Current,63261.49,2019-10-04,Active,B003
A02254,C02254,Savings,41395.64,2021-09-11,Active,B009
A02255,C02255,Savings,27381.89,2024-10-01,Active,B013
A02256,C02256,Savings,26549.42,2018-05-25,Active,B003
A02257,C02257,Savings,37752.71,2021-03-06,Closed,B019
A02258,C02258,Savings,25914.88,2016-08-15,Closed,B019
A02259,C02259,Current,18116.74,2021-01-17,Dormant,B007
A02260,C02260,Savings,40414.58,2016-05-19,Closed,B010
A02261,C02261,Current,18603.76,2017-06-09,Active,B018
A02262,C02262,Savings,36761.49,2017-03-17,Active,B013
A02263,C02263,Current,27955.83,2017-04-23,Dormant,B015
A02264,C02264,Current,80021.66,2017-09-19,Active,B001
A02265,C02265,Current,20736.88,2023-01-10,Dormant,B006
A02266,C02266,Savings,8863.25,2017-10-23,Active,B015
A02267,C02267,Current,34283.63,2024-01-10,Closed,B020
A02268,C02268,Current,29656.27,2023-05-24,Closed,B002
A02269,C02269,Current,48066.1,2018-06-26,Dormant,B015
A02270,C02270,Savings,76648.27,2016-05-17,Active,B010
A02271,C02271,Current,18373.37,2015-10-17,Closed,B003
A02272,C02272,Current,38167.26,2021-03-25,Closed,B009
A02273,C02273,Savings,89973.52,2018-10-03,Active,B009
A02274,C02274,Savings,62592.02,2025-04-08,Active,B013
A02275,C02275,Current,27674.52,2022-08-14,Dormant,B007
A02276,C02276,Savings,90256.51,2019-05-24,Closed,B015
A02277,C02277,Current,29183.2,2022-01-07,Closed,B014
A02278,C02278,Current,17766.18,2015-12-24,Dormant,B006
A02279,C02279,Savings,32659.26,2019-12-26,Closed,B009
A02280,C02280,Current,37778.39,2020-04-18,Closed,B006
A02281,C02281,Savings,36333.29,2023-03-08,Active,B016
A02282,C02282,Savings,46739.41,2021-08-05,Active,B011
A02283,C02283,Current,37174.1,2017-03-28,Closed,B014
A02284,C02284,Savings,79795.28,2022-04-17,Active,B003
A02285,C02285,Current,48270.65,2021-10-17,Closed,B008
A02286,C02286,Savings,91781.43,2018-02-23,Active,B017
A02287,C02287,Savings,34290.63,2017-04-19,Dormant,B019
A02288,C02288,Savings,26377.5,2017-11-16,Closed,B003
A02289,C02289,Savings,99765.39,2023-12-10,Active,B011
A02290,C02290,Savings,14461.25,2017-10-02,Dormant,B013
A02291,C02291,Current,90456.86,2021-11-03,Active,B014
A02292,C02292,Current,53739.73,2017-08-22,Closed,B006
A02293,C02293,Current,94007.09,2017-03-23,Dormant,B014
A02294,C02294,Savings,74605.33,2015-09-24,Closed,B016
A02295,C02295,Savings,92131.16,2025-01-13,Closed,B004
A02296,C02296,Current,1818.01,2023-01-14,Dormant,B016
A02297,C02297,Current,11866.07,2021-03-28,Active,B005
A02298,C02298,Current,80995.76,2022-04-24,Closed,B012
A02299,C02299,Current,24613.38,2023-03-11,Dormant,B020
A02300,C02300,Current,60910.02,2025-06-28,Active,B002
A02301,C02301,Savings,52127.84,2015-12-25,Dormant,B009
A02302,C02302,Savings,38882.87,2017-10-24,Active,B012
A02303,C02303,Current,8213.9,2022-08-06,Dormant,B008
A02304,C02304,Current,8810.7,2024-09-13,Closed,B013
A02305,C02305,Savings,10686.34,2020-09-07,Active,B008
A02306,C02306,Current,721.43,2021-08-26,Closed,B015
A02307,C02307,Savings,8598.97,2019-07-29,Active,B014
A02308,C02308,Savings,91022.53,2018-09-24,Active,B016
A02309,C02309,Savings,91081.27,2021-06-28,Dormant,B011
A02310,C02310,Savings,56013.22,2021-10-02,Closed,B006
A02311,C02311,Current,79025.65,2024-11-02,Closed,B003
A02312,C02312,Savings,64067.73,2018-06-15,Active,B018
A02313,C02313,Savings,6477.75,2017-01-17,Dormant,B001
A02314,C02314,Savings,26795.21,2016-08-01,Closed,B006
A02315,C02315,Current,14530.49,2019-03-17,Active,B005
A02316,C02316,Current,62038.48,2019-01-25,Dormant,B010
A02317,C02317,Current,50772.87,2016-01-26,Dormant,B004
A02318,C02318,Savings,3725.82,2024-02-09,Active,B005
A02319,C02319,Savings,28948.8,2015-09-09,Dormant,B011
A02320,C02320,Current,14073.29,2023-02-20,Dormant,B005
A02321,C02321,Savings,64343.04,2022-06-08,Active,B019
A02322,C02322,Current,17373.2,2020-03-30,Closed,B003
A02323,C02323,Current,7239.11,2017-10-13,Dormant,B013
A02324,C02324,Current,17380.89,2023-09-24,Closed,B001
A02325,C02325,Current,74116.83,2017-03-14,Closed,B020
A02326,C02326,Current,45967.25,2022-05-09,Dormant,B015
A02327,C02327,Current,69904.15,2016-11-04,Active,B006
A02328,C02328,Current,70381.6,2016-04-16,Closed,B014
A02329,C02329,Savings,59506.82,2025-06-04,Active,B003
A02330,C02330,Current,31781.96,2015-08-22,Dormant,B004
A02331,C02331,Current,66177.7,2023-12-18,Closed,B014
A02332,C02332,Savings,39300.29,2024-03-25,Dormant,B004
A02333,C02333,Savings,47170.12,2019-12-24,Closed,B007
A02334,C02334,Savings,4515.94,2018-10-04,Closed,B016
A02335,C02335,Savings,60721.8,2023-05-31,Closed,B007
A02336,C02336,Savings,31987.67,2017-02-07,Dormant,B007
A02337,C02337,Savings,57195.15,2020-09-05,Active,B005
A02338,C02338,Current,97321.91,2019-03-08,Dormant,B008
A02339,C02339,Savings,87519.98,2025-06-25,Closed,B012
A02340,C02340,Current,76866.12,2024-11-02,Closed,B015
A02341,C02341,Current,62087.74,2016-08-08,Dormant,B005
A02342,C02342,Current,71810.38,2016-04-04,Closed,B007
A02343,C02343,Current,21542.16,2021-10-15,Dormant,B014
A02344,C02344,Current,90766.57,2018-09-04,Dormant,B003
A02345,C02345,Savings,90722.06,2024-09-30,Dormant,B002
A02346,C02346,Savings,79821.25,2017-04-03,Active,B012
A02347,C02347,Savings,9315.96,2019-02-20,Dormant,B002
A02348,C02348,Savings,39247.28,2017-08-18,Closed,B020
A02349,C02349,Savings,38279.11,2025-01-27,Closed,B012
A02350,C02350,Current,91530.19,2025-03-17,Closed,B019
A02351,C02351,Savings,87706.69,2018-03-04,Active,B017
A02352,C02352,Current,34850.63,2024-04-26,Dormant,B005
A02353,C02353,Savings,50420.07,2016-10-14,Closed,B017
A02354,C02354,Savings,32504.21,2025-05-15,Dormant,B004
A02355,C02355,Savings,33968.43,2021-02-13,Dormant,B016
A02356,C02356,Savings,47327.63,2017-12-29,Dormant,B014
A02357,C02357,Current,4287.7,2025-03-12,Dormant,B009
A02358,C02358,Current,92154.23,2017-11-29,Dormant,B006
A02359,C02359,Current,46145.37,2021-03-08,Active,B005
A02360,C02360,Current,87610.6,2018-09-22,Dormant,B015
A02361,C02361,Current,72878.33,2021-06-21,Closed,B002
A02362,C02362,Savings,33360.67,2016-02-22,Active,B016
A02363,C02363,Savings,94345.16,2024-07-28,Closed,B015
A02364,C02364,Current,42221.22,2021-06-06,Closed,B002
A02365,C02365,Savings,8687.95,2019-11-03,Dormant,B018
A02366,C02366,Current,77399.4,2018-06-02,Active,B004
A02367,C02367,Current,59104.35,2016-01-02,Closed,B012
A02368,C02368,Savings,62305.97,2016-12-06,Closed,B006
A02369,C02369,Current,33111.65,2024-05-26,Active,B009
A02370,C02370,Savings,78760.55,2021-03-12,Dormant,B007
A02371,C02371,Current,25852.13,2024-09-23,Closed,B019
A02372,C02372,Savings,14649.81,2022-07-01,Active,B008
A02373,C02373,Current,27285.89,2023-03-11,Dormant,B011
A02374,C02374,Savings,6355.57,2015-11-23,Dormant,B004
A02375,C02375,Savings,34577.62,2021-05-02,Closed,B004
A02376,C02376,Savings,94163.81,2024-01-12,Dormant,B003
A02377,C02377,Savings,41777.64,2017-11-29,Closed,B016
A02378,C02378,Current,47243.66,2019-10-17,Dormant,B020
A02379,C02379,Savings,83797.08,2020-07-09,Closed,B002
A02380,C02380,Current,7384.47,2019-02-21,Active,B011
A02381,C02381,Current,37824.05,2024-07-02,Active,B005
A02382,C02382,Current,16521.98,2024-06-25,Dormant,B010
A02383,C02383,Current,7497.15,2025-02-02,Active,B003
A02384,C02384,Current,74909.79,2016-03-28,Active,B003
A02385,C02385,Current,6425.3,2023-09-09,Dormant,B008
A02386,C02386,Savings,2730.99,2023-02-03,Active,B007
A02387,C02387,Savings,26714.4,2018-09-20,Dormant,B010
A02388,C02388,Savings,7360.31,2015-09-08,Closed,B004
A02389,C02389,Current,52794.91,2017-10-15,Active,B010
A02390,C02390,Current,14820.34,2016-03-15,Active,B012
A02391,C02391,Current,90242.44,2018-01-15,Closed,B017
A02392,C02392,Savings,66071.66,2022-10-23,Closed,B013
A02393,C02393,Savings,29042.11,2023-09-21,Closed,B020
A02394,C02394,Savings,48355.83,2016-01-02,Dormant,B012
A02395,C02395,Savings,99242.11,2021-07-16,Active,B014
A02396,C02396,Savings,6584.95,2018-03-25,Dormant,B011
A02397,C02397,Current,28496.45,2024-10-28,Closed,B005
A02398,C02398,Current,25355.2,2016-05-05,Closed,B017
A02399,C02399,Current,5895.04,2016-07-18,Active,B014
A02400,C02400,Savings,63230.89,2017-10-18,Active,B005
A02401,C02401,Savings,22640.55,2024-11-15,Closed,B008
A02402,C02402,Savings,73250.54,2017-03-14,Closed,B019
A02403,C02403,Savings,3625.8,2021-08-02,Active,B002
A02404,C02404,Current,48809.53,2022-06-11,Closed,B014
A02405,C02405,Current,50117.74,2018-10-27,Dormant,B019
A02406,C02406,Current,45764.48,2018-12-01,Dormant,B019
A02407,C02407,Current,76641.85,2024-08-26,Dormant,B004
A02408,C02408,Current,31459.62,2022-09-05,Dormant,B006
A02409,C02409,Current,33417.01,2020-07-15,Active,B003
A02410,C02410,Savings,25394.31,2018-09-19,Closed,B011
A02411,C02411,Savings,61531.37,2020-09-29,Closed,B015
A02412,C02412,Current,20603.21,2023-06-27,Closed,B006
A02413,C02413,Savings,11233.93,2023-12-01,Active,B020
A02414,C02414,Savings,38490.96,2018-01-26,Active,B014
A02415,C02415,Current,37460.65,2016-06-13,Active,B013
A02416,C02416,Savings,53966.94,2019-04-20,Closed,B016
A02417,C02417,Savings,19618.0,2022-09-29,Active,B020
A02418,C02418,Savings,65453.71,2021-08-24,Active,B020
A02419,C02419,Savings,36839.73,2018-12-28,Closed,B013
A02420,C02420,Savings,31476.94,2016-09-01,Closed,B005
A02421,C02421,Current,33967.94,2025-02-25,Active,B001
A02422,C02422,Current,2772.38,2022-05-07,Dormant,B007
A02423,C02423,Current,2227.71,2016-03-26,Active,B008
A02424,C02424,Current,1913.47,2022-10-12,Dormant,B007
A02425,C02425,Current,71871.48,2017-02-08,Dormant,B005
A02426,C02426,Savings,74761.83,2021-06-29,Dormant,B004
A02427,C02427,Current,81589.16,2015-11-19,Dormant,B015
A02428,C02428,Current,16140.06,2016-04-18,Dormant,B015
A02429,C02429,Current,56467.46,2024-10-22,Active,B010
A02430,C02430,Current,66259.8,2024-06-05,Dormant,B011
A02431,C02431,Current,25300.19,2025-01-26,Active,B014
A02432,C02432,Current,5841.17,2019-12-09,Closed,B019
A02433,C02433,Current,82592.76,2015-11-16,Active,B010
A02434,C02434,Current,17189.01,2018-06-09,Active,B016
A02435,C02435,Savings,23274.54,2024-11-25,Dormant,B020
A02436,C02436,Savings,45668.09,2017-07-15,Active,B002
A02437,C02437,Savings,37736.83,2024-04-11,Active,B019
A02438,C02438,Current,53306.82,2022-02-27,Closed,B009
A02439,C02439,Savings,59378.21,2019-11-02,Closed,B004
A02440,C02440,Current,83100.06,2019-08-04,Dormant,B012
A02441,C02441,Savings,38717.26,2023-07-02,Closed,B001
A02442,C02442,Current,62681.6,2016-02-26,Active,B007
A02443,C02443,Current,31699.95,2020-08-05,Dormant,B008
A02444,C02444,Current,99844.46,2017-04-01,Dormant,B011
A02445,C02445,Current,76861.8,2017-04-27,Active,B015
A02446,C02446,Savings,82554.31,2021-09-05,Active,B013
A02447,C02447,Savings,26153.84,2018-11-19,Dormant,B012
A02448,C02448,Savings,30664.32,2022-10-11,Active,B007
A02449,C02449,Current,49803.74,2021-05-01,Dormant,B003
A02450,C02450,Current,25936.76,2019-11-18,Active,B006
A02451,C02451,Savings,50459.59,2022-12-30,Dormant,B016
A02452,C02452,Current,60112.07,2023-08-01,Dormant,B010
A02453,C02453,Savings,12931.03,2021-02-12,Closed,B002
A02454,C02454,Current,37887.18,2018-06-15,Active,B012
A02455,C02455,Savings,42640.15,2022-10-16,Active,B017
A02456,C02456,Current,90417.92,2021-03-18,Closed,B014
A02457,C02457,Savings,90804.87,2022-05-09,Closed,B004
A02458,C02458,Savings,6200.93,2018-12-25,Closed,B009
A02459,C02459,Current,66770.12,2022-07-21,Dormant,B018
A02460,C02460,Current,90080.75,2021-08-11,Active,B017
A02461,C02461,Current,24510.69,2021-08-01,Closed,B002
A02462,C02462,Current,4767.84,2018-11-06,Active,B004
A02463,C02463,Savings,41653.74,2022-07-11,Active,B018
A02464,C02464,Current,1751.4,2024-05-26,Dormant,B006
A02465,C02465,Savings,80288.21,2022-05-17,Closed,B012
A02466,C02466,Savings,38841.45,2020-10-27,Dormant,B015
A02467,C02467,Current,48402.43,2020-08-13,Active,B004
A02468,C02468,Current,34858.44,2022-05-11,Closed,B011
A02469,C02469,Savings,71896.99,2023-05-31,Closed,B015
A02470,C02470,Savings,86985.8,2020-09-06,Closed,B016
A02471,C02471,Current,49243.65,2016-03-18,Closed,B006
A02472,C02472,Current,92082.4,2020-08-08,Dormant,B014
A02473,C02473,Savings,42579.04,2020-04-22,Dormant,B008
A02474,C02474,Savings,35078.85,2024-04-19,Closed,B008
A02475,C02475,Current,11426.26,2016-08-26,Dormant,B014
A02476,C02476,Current,83667.15,2017-07-01,Closed,B012
A02477,C02477,Current,8554.61,2019-06-27,Dormant,B001
A02478,C02478,Current,56187.96,2017-11-28,Closed,B003
A02479,C02479,Current,98045.19,2016-04-21,Closed,B006
A02480,C02480,Savings,42347.49,2020-02-25,Closed,B002
A02481,C02481,Savings,39106.96,2020-02-23,Dormant,B019
A02482,C02482,Savings,34492.69,2022-12-17,Dormant,B017
A02483,C02483,Current,12382.15,2019-04-17,Dormant,B018
A02484,C02484,Savings,86430.05,2020-05-30,Active,B011
A02485,C02485,Savings,21101.5,2023-08-18,Dormant,B017
A02486,C02486,Current,98423.48,2015-08-21,Active,B013
A02487,C02487,Savings,26449.51,2016-07-24,Dormant,B018
A02488,C02488,Savings,51320.6,2015-09-24,Dormant,B015
A02489,C02489,Current,60895.65,2016-11-29,Active,B013
A02490,C02490,Savings,8611.66,2022-05-21,Active,B002
A02491,C02491,Current,90402.31,2016-03-23,Dormant,B005
A02492,C02492,Current,56025.28,2025-01-10,Closed,B007
A02493,C02493,Current,58183.52,2024-04-22,Closed,B010
A02494,C02494,Current,52796.65,2024-04-07,Closed,B006
A02495,C02495,Current,74082.82,2020-02-09,Active,B019
A02496,C02496,Current,93006.56,2020-12-01,Active,B014
A02497,C02497,Current,16622.62,2017-06-15,Closed,B002
A02498,C02498,Savings,26357.14,2021-11-21,Active,B017
A02499,C02499,Current,57285.0,2017-02-24,Active,B004
A02500,C02500,Savings,76310.82,2019-04-03,Closed,B001
A02501,C02501,Savings,42484.65,2018-09-24,Active,B019
A02502,C02502,Savings,930.28,2019-03-26,Active,B018
A02503,C02503,Savings,48526.35,2019-04-12,Dormant,B010
A02504,C02504,Savings,11504.33,2020-11-19,Dormant,B019
A02505,C02505,Savings,97316.15,2019-06-12,Closed,B013
A02506,C02506,Savings,57281.47,2020-08-21,Closed,B004
A02507,C02507,Current,24749.84,2022-09-07,Closed,B007
A02508,C02508,Savings,83767.06,2018-01-17,Dormant,B005
A02509,C02509,Current,23009.11,2019-09-07,Dormant,B003
A02510,C02510,Savings,42296.09,2020-12-24,Active,B005
A02511,C02511,Savings,19668.49,2022-02-04,Dormant,B003
A02512,C02512,Savings,35155.65,2025-05-22,Dormant,B013
A02513,C02513,Savings,64296.74,2017-10-08,Dormant,B013
A02514,C02514,Current,45749.99,2024-07-25,Dormant,B014
A02515,C02515,Current,17037.03,2016-06-09,Closed,B014
A02516,C02516,Current,80138.57,2016-05-17,Active,B005
A02517,C02517,Current,88047.32,2019-01-28,Closed,B005
A02518,C02518,Savings,22100.25,2021-09-22,Closed,B004
A02519,C02519,Savings,47142.98,2021-03-22,Active,B016
A02520,C02520,Savings,75363.52,2018-10-08,Dormant,B018
A02521,C02521,Savings,71090.11,2024-10-24,Dormant,B014
A02522,C02522,Current,21098.36,2016-05-28,Dormant,B019
A02523,C02523,Savings,68509.31,2025-03-15,Active,B005
A02524,C02524,Current,83985.75,2023-03-09,Active,B012
A02525,C02525,Savings,55900.54,2024-12-16,Closed,B001
A02526,C02526,Savings,1780.24,2020-04-01,Active,B014
A02527,C02527,Savings,68829.87,2022-10-06,Dormant,B007
A02528,C02528,Current,50804.79,2017-03-18,Dormant,B001
A02529,C02529,Savings,66300.98,2021-05-09,Closed,B003
A02530,C02530,Current,20387.14,2024-06-18,Closed,B019
A02531,C02531,Savings,71162.01,2024-07-20,Active,B011
A02532,C02532,Savings,50500.4,2025-01-15,Active,B020
A02533,C02533,Current,48700.45,2024-08-26,Closed,B015
A02534,C02534,Savings,81049.16,2018-09-09,Active,B005
A02535,C02535,Current,42677.93,2016-08-30,Dormant,B020
A02536,C02536,Savings,39532.15,2024-07-05,Closed,B013
A02537,C02537,Current,48276.06,2016-12-30,Closed,B018
A02538,C02538,Savings,65179.38,2015-08-12,Active,B009
A02539,C02539,Current,95189.87,2017-04-16,Dormant,B001
A02540,C02540,Current,33960.59,2024-05-15,Active,B010
A02541,C02541,Savings,97729.19,2024-11-23,Dormant,B018
A02542,C02542,Savings,71853.98,2018-09-20,Closed,B018
A02543,C02543,Current,98794.97,2022-04-01,Active,B017
A02544,C02544,Savings,49311.5,2016-01-16,Active,B001
A02545,C02545,Current,63477.71,2022-10-11,Active,B006
A02546,C02546,Savings,66184.96,2022-02-10,Active,B008
A02547,C02547,Current,74094.12,2022-05-27,Active,B003
A02548,C02548,Current,95308.99,2019-06-21,Dormant,B013
A02549,C02549,Current,45436.98,2019-08-11,Active,B001
A02550,C02550,Current,5219.91,2019-07-18,Closed,B014
A02551,C02551,Savings,5924.2,2021-03-25,Dormant,B013
A02552,C02552,Current,55767.17,2019-05-18,Dormant,B004
A02553,C02553,Savings,13017.27,2018-08-15,Dormant,B005
A02554,C02554,Current,15600.39,2016-05-23,Closed,B005
A02555,C02555,Current,79650.58,2025-03-18,Closed,B006
A02556,C02556,Savings,50299.49,2017-10-27,Active,B006
A02557,C02557,Savings,51014.01,2015-08-19,Active,B010
A02558,C02558,Savings,90740.02,2016-11-18,Active,B005
A02559,C02559,Current,12519.99,2022-10-20,Closed,B013
A02560,C02560,Current,44450.87,2016-01-16,Dormant,B008
A02561,C02561,Current,57647.25,2016-11-24,Active,B016
A02562,C02562,Current,72725.3,2023-11-21,Dormant,B004
A02563,C02563,Current,44326.11,2021-12-19,Dormant,B015
A02564,C02564,Savings,51060.32,2025-04-07,Active,B016
A02565,C02565,Savings,70462.26,2016-10-27,Dormant,B008
A02566,C02566,Savings,84048.27,2018-03-07,Closed,B019
A02567,C02567,Current,65826.61,2018-11-17,Closed,B018
A02568,C02568,Savings,88992.35,2016-03-24,Active,B019
A02569,C02569,Current,56408.94,2023-05-19,Dormant,B017
A02570,C02570,Current,19376.33,2019-03-22,Closed,B018
A02571,C02571,Current,74165.2,2016-12-30,Dormant,B014
A02572,C02572,Current,48285.67,2016-05-19,Dormant,B001
A02573,C02573,Current,8144.01,2016-09-02,Active,B006
A02574,C02574,Current,34654.5,2023-03-01,Dormant,B009
A02575,C02575,Savings,77805.91,2015-08-16,Active,B013
A02576,C02576,Savings,69895.24,2016-02-21,Closed,B019
A02577,C02577,Current,72166.16,2019-05-02,Closed,B006
A02578,C02578,Current,51799.05,2019-01-29,Active,B003
A02579,C02579,Savings,56649.92,2019-10-12,Closed,B004
A02580,C02580,Current,95947.75,2022-06-01,Closed,B009
A02581,C02581,Savings,38670.51,2018-08-09,Active,B017
A02582,C02582,Savings,58127.76,2021-07-22,Dormant,B009
A02583,C02583,Savings,15846.31,2020-04-14,Dormant,B008
A02584,C02584,Savings,41799.3,2016-01-25,Active,B007
A02585,C02585,Current,67299.8,2015-10-13,Dormant,B001
A02586,C02586,Savings,70694.59,2024-12-01,Dormant,B001
A02587,C02587,Savings,99526.97,2024-12-13,Dormant,B001
A02588,C02588,Savings,571.35,2019-06-10,Active,B018
A02589,C02589,Savings,90286.94,2023-06-09,Active,B013
A02590,C02590,Savings,55282.77,2016-03-06,Closed,B003
A02591,C02591,Savings,94378.54,2015-09-23,Active,B015
A02592,C02592,Savings,75956.0,2019-05-19,Closed,B013
A02593,C02593,Current,39903.79,2017-06-18,Dormant,B006
A02594,C02594,Current,97860.91,2022-10-25,Dormant,B015
A02595,C02595,Savings,94453.68,2017-05-14,Active,B001
A02596,C02596,Current,22742.75,2025-01-17,Dormant,B009
A02597,C02597,Savings,98699.24,2021-11-28,Dormant,B007
A02598,C02598,Current,42342.48,2024-01-28,Active,B010
A02599,C02599,Current,64239.61,2017-01-20,Closed,B016
A02600,C02600,Savings,35076.93,2020-01-05,Closed,B016
A02601,C02601,Current,49293.17,2019-06-21,Dormant,B007
A02602,C02602,Savings,59100.85,2022-08-04,Dormant,B013
A02603,C02603,Current,3879.74,2021-09-10,Dormant,B017
