ProductID,CustomerID,ProductType,Amount,TenureMonths,EMI,StartDate,EndDate,Status
P03527,C03527,Personal Loan,50000,24,8431.57,2022-08-03,2025-10-10,Defaulted
P03530,C03530,Personal Loan,100000,60,6301.77,2021-12-24,2028-09-21,Defaulted
P03531,C03531,Home Loan,100000,12,2271.09,2021-08-18,2029-04-17,Defaulted
P03532,C03532,Health Insurance,250000,60,2060.0,2022-12-12,2028-06-22,Defaulted
P03535,C03535,Car Insurance,500000,120,7811.77,2023-08-26,2030-01-31,Active
P03536,C03536,Health Insurance,250000,120,3900.16,2020-10-28,2025-12-05,Closed
P03538,C03538,Home Loan,250000,60,7947.55,2021-06-10,2028-03-03,Defaulted
P03539,C03539,Personal Loan,50000,12,9042.9,2023-05-08,2026-02-17,Closed
P03543,C03543,Personal Loan,500000,60,9918.29,2023-07-27,2025-11-07,Closed
P03545,C03545,Car Insurance,500000,12,2693.93,2024-06-11,2030-01-22,Active
P03546,C03546,Health Insurance,100000,24,8974.15,2024-06-12,2028-01-04,Closed
P03550,C03550,Health Insurance,50000,12,8078.78,2022-04-21,2026-11-13,Active
P03551,C03551,Personal Loan,50000,120,9081.99,2023-01-08,2025-08-15,Closed
P03552,C03552,Personal Loan,500000,12,9589.84,2021-12-09,2027-09-12,Defaulted
P03556,C03556,Personal Loan,50000,12,1446.01,2021-10-19,2027-05-25,Closed
P03557,C03557,Home Loan,100000,12,8183.44,2022-11-20,2027-09-24,Defaulted
P03558,C03558,Health Insurance,50000,120,7834.33,2022-01-24,2029-01-14,Active
P03559,C03559,Home Loan,100000,60,8912.82,2023-05-10,2028-01-29,Closed
P03566,C03566,Home Loan,250000,12,7553.29,2021-02-26,2029-05-04,Defaulted
P03569,C03569,Home Loan,500000,12,7518.87,2022-12-10,2029-11-21,Defaulted
P03571,C03571,Personal Loan,250000,60,8632.75,2023-09-05,2028-05-02,Closed
P03574,C03574,Car Insurance,500000,24,4480.71,2021-08-30,2025-07-27,Closed
P03575,C03575,Home Loan,500000,12,8338.33,2022-11-22,2030-06-29,Active
P03579,C03579,Health Insurance,100000,120,8990.57,2021-04-27,2026-04-28,Active
P03580,C03580,Car Insurance,50000,120,5520.53,2021-05-13,2026-08-02,Defaulted
P03583,C03583,Health Insurance,50000,120,5603.44,2020-12-24,2029-05-14,Closed
P03585,C03585,Car Insurance,50000,12,5054.14,2024-05-23,2026-01-21,Active
P03588,C03588,Health Insurance,50000,24,3215.63,2022-07-07,2027-01-29,Active
P03589,C03589,Car Insurance,250000,60,6093.93,2022-01-13,2027-05-19,Active
P03592,C03592,Home Loan,250000,24,4516.09,2021-06-02,2025-10-13,Active
P03599,C03599,Personal Loan,500000,12,8798.99,2021-05-22,2027-07-19,Defaulted
P03603,C03603,Home Loan,50000,24,9268.73,2021-04-14,2027-09-28,Active
P03606,C03606,Personal Loan,250000,24,8154.77,2022-02-11,2027-01-18,Closed
P03608,C03608,Personal Loan,100000,60,9987.62,2024-03-09,2028-04-03,Closed
P03609,C03609,Car Insurance,100000,24,6174.68,2022-01-28,2026-06-16,Closed
P03614,C03614,Home Loan,250000,12,5181.12,2023-08-10,2027-06-25,Active
P03615,C03615,Health Insurance,50000,120,2426.99,2022-08-17,2026-03-10,Closed
P03620,C03620,Health Insurance,250000,12,7583.8,2021-11-02,2029-06-14,Active
P03621,C03621,Personal Loan,500000,12,9063.03,2023-10-11,2029-01-07,Closed
P03622,C03622,Car Insurance,50000,120,4863.55,2021-08-10,2028-04-04,Closed
P03623,C03623,Home Loan,250000,60,4577.59,2023-04-05,2028-10-19,Active
P03624,C03624,Personal Loan,500000,120,4281.13,2021-05-11,2029-07-04,Closed
P03625,C03625,Personal Loan,50000,60,7316.94,2022-02-26,2030-06-28,Active
P03626,C03626,Home Loan,500000,60,5995.45,2022-06-08,2025-07-28,Active
P03631,C03631,Home Loan,500000,24,2796.91,2023-02-19,2029-10-23,Active
P03632,C03632,Car Insurance,100000,24,3430.37,2020-09-29,2029-07-24,Defaulted
P03644,C03644,Health Insurance,500000,120,5340.72,2021-05-10,2026-08-27,Defaulted
P03645,C03645,Home Loan,250000,12,2979.3,2022-03-14,2025-11-06,Active
P03646,C03646,Home Loan,100000,24,4157.78,2023-08-13,2027-09-24,Defaulted
P03648,C03648,Car Insurance,50000,120,8240.23,2023-08-09,2025-12-15,Closed
P03650,C03650,Home Loan,250000,24,7038.52,2021-02-25,2026-06-01,Defaulted
P03651,C03651,Car Insurance,500000,120,3257.74,2020-09-30,2028-01-20,Closed
P03652,C03652,Personal Loan,100000,120,9437.08,2022-02-11,2025-08-22,Closed
P03654,C03654,Home Loan,250000,120,3476.22,2022-01-13,2029-11-05,Active
P03655,C03655,Home Loan,250000,12,5797.12,2022-02-03,2027-08-09,Active
P03657,C03657,Home Loan,50000,24,7603.2,2023-07-06,2029-02-10,Defaulted
P03660,C03660,Personal Loan,100000,24,7139.35,2023-07-31,2027-11-04,Closed
P03662,C03662,Health Insurance,500000,60,5356.16,2022-05-19,2030-05-07,Defaulted
P03663,C03663,Health Insurance,50000,24,7593.32,2024-06-27,2028-09-20,Closed
P03664,C03664,Health Insurance,500000,24,2793.27,2023-08-13,2027-01-17,Active
P03667,C03667,Personal Loan,250000,60,9193.87,2021-05-22,2030-01-03,Defaulted
P03669,C03669,Car Insurance,250000,24,7579.83,2024-02-07,2027-01-17,Defaulted
P03676,C03676,Health Insurance,500000,60,5290.63,2022-10-26,2027-09-12,Defaulted
P03678,C03678,Health Insurance,500000,60,3801.29,2022-12-01,2026-05-01,Defaulted
P03681,C03681,Home Loan,50000,24,2627.2,2024-03-30,2029-10-12,Closed
P03682,C03682,Personal Loan,50000,120,6948.09,2024-06-03,2026-12-09,Active
P03683,C03683,Car Insurance,50000,12,4388.53,2022-04-16,2027-08-28,Closed
P03685,C03685,Home Loan,500000,60,4582.63,2022-06-15,2028-02-03,Closed
P03686,C03686,Home Loan,500000,60,9460.41,2021-05-05,2029-05-02,Defaulted
P03689,C03689,Health Insurance,500000,60,5763.36,2022-08-28,2029-07-26,Defaulted
P03693,C03693,Car Insurance,500000,12,9870.06,2022-04-10,2030-03-28,Active
P03694,C03694,Personal Loan,250000,120,1893.56,2021-08-03,2028-09-26,Closed
P03695,C03695,Personal Loan,50000,24,8747.37,2020-10-13,2029-06-15,Active
P03696,C03696,Home Loan,100000,24,2053.87,2022-06-20,2028-08-01,Closed
P03697,C03697,Health Insurance,500000,120,4337.41,2021-08-30,2030-04-04,Defaulted
P03698,C03698,Personal Loan,500000,60,7175.49,2024-05-02,2029-04-08,Defaulted
P03699,C03699,Health Insurance,500000,60,6171.28,2022-11-09,2028-11-22,Defaulted
P03702,C03702,Personal Loan,250000,120,7149.86,2023-01-20,2028-01-24,Defaulted
P03703,C03703,Health Insurance,500000,120,5049.74,2022-05-11,2030-05-07,Active
P03704,C03704,Car Insurance,250000,24,5176.19,2023-06-22,2030-07-24,Closed
P03708,C03708,Home Loan,50000,12,5205.04,2022-04-01,2026-09-01,Closed
P03709,C03709,Health Insurance,100000,24,9997.99,2021-09-02,2028-09-19,Defaulted
P03710,C03710,Home Loan,50000,12,5642.4,2022-07-08,2028-10-21,Active
P03714,C03714,Car Insurance,250000,120,1242.68,2023-12-06,2028-09-12,Active
P03722,C03722,Personal Loan,250000,60,8199.03,2023-06-25,2026-08-15,Active
P03727,C03727,Car Insurance,250000,24,7885.95,2023-03-29,2027-10-24,Closed
P03728,C03728,Car Insurance,500000,12,6962.63,2023-12-06,2029-10-06,Active
P03733,C03733,Health Insurance,100000,12,1949.06,2024-04-09,2030-01-20,Closed
P03734,C03734,Health Insurance,50000,60,1114.31,2023-07-01,2029-09-03,Closed
P03735,C03735,Home Loan,50000,24,1383.53,2023-10-13,2029-07-06,Defaulted
P03739,C03739,Personal Loan,250000,12,5479.53,2022-08-01,2028-08-29,Active
P03742,C03742,Health Insurance,250000,60,7938.04,2024-03-12,2029-09-21,Closed
P03744,C03744,Personal Loan,50000,12,7214.04,2020-08-20,2029-12-02,Active
P03745,C03745,Home Loan,250000,12,5064.03,2024-02-05,2027-10-14,Closed
P03750,C03750,Health Insurance,50000,60,7522.76,2024-04-12,2027-06-07,Active
P03751,C03751,Health Insurance,250000,60,2928.34,2021-12-31,2027-05-24,Active
P03752,C03752,Home Loan,250000,120,1720.66,2022-08-09,2029-01-09,Closed
P03755,C03755,Home Loan,250000,24,2232.7,2021-04-30,2026-09-26,Active
P03757,C03757,Personal Loan,50000,12,9770.97,2023-02-02,2030-01-25,Closed
P03760,C03760,Car Insurance,500000,120,4282.81,2020-12-12,2029-10-23,Defaulted
P03764,C03764,Health Insurance,100000,12,2389.77,2023-10-22,2026-03-31,Active
P03765,C03765,Health Insurance,250000,120,5560.8,2022-12-05,2028-09-09,Closed
P03767,C03767,Home Loan,50000,24,2177.54,2024-04-26,2025-12-29,Active
P03769,C03769,Personal Loan,50000,12,5879.58,2020-08-04,2026-04-15,Closed
P03770,C03770,Personal Loan,250000,24,9777.03,2023-10-13,2025-10-23,Closed
P03775,C03775,Health Insurance,500000,12,6208.56,2023-05-21,2027-09-26,Defaulted
P03778,C03778,Home Loan,100000,120,3764.83,2020-10-09,2028-05-22,Closed
P03782,C03782,Car Insurance,50000,60,1878.75,2021-05-17,2026-01-28,Active
P03789,C03789,Home Loan,250000,24,3262.37,2022-07-26,2030-07-21,Closed
P03791,C03791,Car Insurance,250000,24,9891.68,2022-02-26,2029-04-28,Closed
P03793,C03793,Health Insurance,100000,120,8970.06,2024-05-30,2027-08-27,Defaulted
P03795,C03795,Home Loan,50000,60,2756.14,2022-12-11,2028-06-01,Active
P03797,C03797,Home Loan,50000,60,8387.46,2023-06-23,2025-10-17,Defaulted
P03799,C03799,Personal Loan,50000,120,4632.11,2022-12-30,2027-07-04,Defaulted
P03801,C03801,Home Loan,250000,120,4918.24,2022-09-08,2029-05-14,Active
P03802,C03802,Car Insurance,250000,12,3654.34,2022-10-08,2030-05-09,Closed
P03803,C03803,Home Loan,50000,24,8612.03,2020-09-19,2027-11-08,Active
P03806,C03806,Car Insurance,100000,60,5622.68,2023-04-05,2029-02-02,Closed
P03809,C03809,Home Loan,500000,12,1995.08,2020-09-08,2027-08-12,Defaulted
P03810,C03810,Home Loan,100000,120,4653.02,2021-08-10,2030-03-02,Closed
P03811,C03811,Car Insurance,100000,120,3749.94,2020-09-18,2029-11-11,Active
P03812,C03812,Personal Loan,250000,12,4597.79,2024-06-30,2027-11-24,Active
P03813,C03813,Personal Loan,100000,12,5873.29,2024-05-26,2030-03-18,Closed
P03814,C03814,Home Loan,250000,60,5044.02,2022-02-18,2027-07-14,Active
P03816,C03816,Personal Loan,50000,60,8781.97,2021-10-29,2027-03-13,Active
P03817,C03817,Car Insurance,500000,24,1298.83,2022-09-08,2029-08-05,Active
P03818,C03818,Health Insurance,500000,12,4211.92,2020-09-22,2030-01-21,Closed
P03820,C03820,Car Insurance,500000,24,3539.98,2021-04-11,2029-02-25,Defaulted
P03827,C03827,Home Loan,50000,24,1781.96,2023-04-26,2026-08-19,Active
P03830,C03830,Home Loan,250000,24,5978.36,2021-12-26,2029-01-30,Active
P03831,C03831,Home Loan,100000,12,5669.07,2023-11-26,2025-12-13,Active
P03834,C03834,Personal Loan,500000,60,3394.69,2023-08-03,2027-11-19,Active
P03837,C03837,Health Insurance,100000,24,7050.43,2022-06-10,2028-08-08,Active
P03839,C03839,Home Loan,250000,12,5342.88,2022-04-19,2026-05-02,Defaulted
P03841,C03841,Personal Loan,250000,12,5311.27,2022-08-11,2029-03-24,Active
P03842,C03842,Health Insurance,50000,60,7821.93,2020-10-07,2026-09-26,Defaulted
P03848,C03848,Car Insurance,100000,120,1227.9,2021-01-18,2027-01-18,Active
P03853,C03853,Car Insurance,100000,24,7800.49,2021-07-06,2028-05-12,Active
P03854,C03854,Car Insurance,500000,12,9274.97,2022-07-22,2026-07-27,Active
P03857,C03857,Home Loan,500000,24,4286.12,2020-11-06,2027-09-07,Closed
P03858,C03858,Car Insurance,50000,24,9236.43,2024-01-30,2030-06-18,Active
P03862,C03862,Personal Loan,250000,120,6256.58,2021-04-07,2029-10-28,Defaulted
P03864,C03864,Health Insurance,250000,60,6446.6,2021-06-03,2028-12-26,Closed
P03871,C03871,Health Insurance,50000,120,6527.0,2022-07-10,2027-04-08,Closed
P03872,C03872,Car Insurance,100000,120,5834.91,2021-02-14,2027-08-12,Defaulted
P03873,C03873,Health Insurance,500000,24,6356.4,2021-12-16,2028-05-19,Defaulted
P03874,C03874,Car Insurance,100000,120,6019.82,2022-01-10,2025-10-01,Closed
P03875,C03875,Car Insurance,50000,60,8864.61,2022-06-04,2027-09-27,Defaulted
P03876,C03876,Personal Loan,100000,60,3717.21,2021-09-20,2029-12-11,Active
P03877,C03877,Personal Loan,50000,12,5149.66,2023-01-14,2028-05-23,Active
P03883,C03883,Personal Loan,100000,120,8495.88,2020-07-27,2027-06-25,Active
P03886,C03886,Personal Loan,100000,12,3518.3,2022-09-25,2028-10-24,Active
P03887,C03887,Health Insurance,250000,24,4213.17,2022-07-25,2027-07-20,Defaulted
P03888,C03888,Personal Loan,500000,60,8922.79,2023-07-15,2026-09-13,Closed
P03891,C03891,Car Insurance,100000,24,9911.27,2022-03-18,2027-03-20,Defaulted
P03893,C03893,Car Insurance,100000,60,4420.19,2023-08-31,2027-02-21,Active
P03896,C03896,Car Insurance,100000,24,9746.38,2022-01-12,2029-11-20,Active
P03899,C03899,Home Loan,50000,120,5489.32,2024-06-01,2027-11-16,Defaulted
P03901,C03901,Health Insurance,500000,12,3148.39,2024-01-20,2025-10-31,Active
P03902,C03902,Home Loan,500000,60,3307.89,2022-04-18,2026-09-17,Defaulted
P03908,C03908,Car Insurance,500000,24,1512.67,2021-07-26,2028-02-23,Active
P03911,C03911,Home Loan,50000,24,1596.39,2022-06-22,2026-07-17,Closed
P03912,C03912,Personal Loan,250000,60,8543.46,2023-09-14,2026-06-14,Closed
P03915,C03915,Health Insurance,250000,12,9655.99,2024-02-12,2026-07-23,Defaulted
P03916,C03916,Home Loan,250000,60,2376.52,2023-09-02,2030-07-11,Closed
P03917,C03917,Health Insurance,250000,24,7061.56,2022-07-19,2029-04-18,Active
P03918,C03918,Car Insurance,250000,120,2892.98,2024-02-03,2025-10-31,Closed
P03920,C03920,Health Insurance,50000,12,5214.74,2021-12-11,2029-03-05,Closed
P03922,C03922,Health Insurance,250000,60,9263.93,2022-08-06,2025-08-16,Defaulted
P03923,C03923,Personal Loan,250000,120,8175.75,2022-11-06,2026-06-12,Active
P03926,C03926,Personal Loan,100000,12,7869.52,2023-02-10,2028-09-17,Closed
P03931,C03931,Car Insurance,500000,120,6966.25,2022-01-06,2027-10-05,Closed
P03933,C03933,Car Insurance,250000,24,8684.38,2020-08-26,2029-11-15,Active
P03934,C03934,Car Insurance,250000,24,2383.84,2022-12-07,2027-07-02,Closed
P03937,C03937,Personal Loan,50000,60,1115.24,2021-03-11,2030-06-05,Defaulted
P03940,C03940,Health Insurance,100000,12,9011.71,2021-12-18,2029-08-25,Closed
P03943,C03943,Health Insurance,500000,24,5498.15,2021-09-29,2026-12-11,Closed
P03946,C03946,Health Insurance,250000,120,6102.17,2023-08-15,2029-09-20,Closed
P03947,C03947,Car Insurance,50000,12,6638.77,2024-06-10,2027-03-13,Closed
P03948,C03948,Car Insurance,100000,120,6472.18,2023-11-05,2028-03-08,Active
P03949,C03949,Personal Loan,100000,120,8468.22,2023-09-24,2027-02-16,Closed
P03952,C03952,Home Loan,250000,12,3336.49,2022-09-07,2030-05-08,Closed
P03953,C03953,Home Loan,250000,12,9568.41,2020-12-09,2030-04-24,Active
P03954,C03954,Car Insurance,250000,12,9519.43,2024-03-16,2028-11-24,Active
P03959,C03959,Personal Loan,50000,120,5037.18,2022-03-13,2029-01-28,Defaulted
P03960,C03960,Health Insurance,100000,24,8102.62,2020-08-08,2028-12-23,Closed
P03967,C03967,Car Insurance,500000,24,6159.05,2020-12-08,2026-11-06,Active
P03968,C03968,Health Insurance,500000,60,1209.72,2022-05-04,2028-02-22,Defaulted
P03969,C03969,Personal Loan,50000,24,9030.85,2024-04-15,2026-03-13,Closed
P03970,C03970,Health Insurance,100000,12,5147.9,2022-01-12,2029-08-11,Active
P03971,C03971,Health Insurance,500000,12,9695.15,2024-05-20,2028-11-25,Closed
P03974,C03974,Car Insurance,500000,60,1472.29,2022-06-23,2025-10-10,Active
P03977,C03977,Personal Loan,100000,60,2851.74,2021-09-17,2026-12-01,Closed
P03978,C03978,Health Insurance,100000,60,6876.61,2020-10-02,2028-04-26,Active
P03986,C03986,Health Insurance,500000,24,1040.01,2024-06-22,2025-08-01,Closed
P03992,C03992,Personal Loan,50000,60,1192.37,2023-02-27,2025-08-14,Defaulted
P03993,C03993,Home Loan,500000,12,1996.16,2023-08-18,2030-04-28,Active
P03994,C03994,Personal Loan,100000,60,6161.23,2020-12-12,2028-07-02,Closed
P03996,C03996,Home Loan,100000,120,4494.82,2021-04-08,2026-07-14,Active
P03999,C03999,Home Loan,250000,120,1420.56,2024-06-30,2026-10-13,Defaulted
P04002,C04002,Home Loan,50000,120,5239.7,2020-12-31,2030-01-02,Closed
P04004,C04004,Personal Loan,250000,120,3427.76,2022-10-07,2026-09-12,Active
P04007,C04007,Personal Loan,50000,60,5279.93,2023-10-12,2028-02-10,Closed
P04008,C04008,Home Loan,500000,12,4258.4,2021-10-23,2027-03-07,Defaulted
P04010,C04010,Home Loan,50000,60,3203.8,2024-04-09,2027-12-16,Closed
P04011,C04011,Personal Loan,100000,120,5180.29,2020-08-23,2027-02-27,Closed
P04012,C04012,Car Insurance,50000,60,4914.7,2022-08-24,2026-01-16,Defaulted
P04014,C04014,Car Insurance,500000,120,3036.45,2023-06-28,2026-04-25,Active
P04020,C04020,Car Insurance,100000,120,3265.11,2021-06-04,2027-08-11,Defaulted
P04021,C04021,Home Loan,100000,60,7345.31,2024-01-28,2026-09-09,Defaulted
P04026,C04026,Car Insurance,250000,60,3880.97,2020-11-10,2030-04-16,Closed
P04030,C04030,Home Loan,50000,120,4571.69,2020-10-03,2029-11-12,Closed
P04033,C04033,Personal Loan,100000,120,5611.16,2023-05-14,2028-02-12,Closed
P04041,C04041,Car Insurance,100000,12,6461.87,2020-09-09,2029-11-18,Active
P04042,C04042,Car Insurance,500000,120,8511.28,2021-12-09,2027-01-17,Active
P04043,C04043,Personal Loan,500000,24,3005.76,2023-07-18,2029-01-22,Active
P04051,C04051,Health Insurance,250000,60,8850.06,2022-07-29,2025-08-13,Closed
P04052,C04052,Home Loan,500000,120,7276.33,2023-12-26,2029-01-04,Closed
P04053,C04053,Health Insurance,50000,120,6473.82,2021-12-04,2026-09-17,Active
P04054,C04054,Car Insurance,50000,24,3606.91,2023-06-11,2028-12-14,Closed
P04055,C04055,Health Insurance,250000,120,5788.59,2021-10-05,2027-04-08,Defaulted
P04058,C04058,Health Insurance,500000,24,2464.55,2022-12-15,2026-03-12,Closed
P04060,C04060,Car Insurance,500000,12,4894.85,2024-05-18,2028-01-21,Defaulted
P04061,C04061,Home Loan,100000,24,6600.59,2021-05-11,2025-11-21,Active
P04064,C04064,Health Insurance,50000,60,8240.09,2020-09-13,2027-05-17,Active
P04065,C04065,Health Insurance,500000,24,5847.53,2021-07-24,2026-02-17,Defaulted
P04068,C04068,Car Insurance,50000,24,9349.68,2023-11-11,2026-10-04,Closed
P04073,C04073,Personal Loan,500000,60,4527.79,2022-09-30,2027-08-29,Active
P04077,C04077,Personal Loan,50000,60,4222.51,2022-02-28,2027-05-21,Active
P04078,C04078,Home Loan,50000,12,9178.4,2023-09-08,2025-09-04,Active
P04082,C04082,Health Insurance,50000,60,7574.08,2022-04-27,2026-01-14,Closed
P04083,C04083,Health Insurance,500000,120,9521.26,2021-02-01,2027-04-20,Active
P04084,C04084,Car Insurance,500000,12,1439.08,2022-01-04,2028-08-12,Closed
P04085,C04085,Personal Loan,100000,24,8972.76,2022-01-14,2028-11-11,Active
P04089,C04089,Car Insurance,50000,120,8290.63,2021-10-01,2030-02-22,Defaulted
P04092,C04092,Health Insurance,50000,120,3432.92,2022-02-06,2026-04-01,Defaulted
P04097,C04097,Car Insurance,100000,120,3089.41,2024-02-29,2026-03-20,Active
P04100,C04100,Personal Loan,50000,60,2191.4,2022-03-06,2026-05-31,Closed
P04105,C04105,Personal Loan,500000,12,3551.59,2022-03-15,2026-07-11,Active
P04106,C04106,Home Loan,250000,24,3920.05,2022-02-15,2025-11-14,Closed
P04107,C04107,Car Insurance,250000,24,2797.66,2021-06-22,2027-02-03,Defaulted
P04110,C04110,Personal Loan,250000,24,3320.3,2020-12-28,2027-03-21,Defaulted
P04111,C04111,Health Insurance,250000,60,6061.15,2021-11-18,2030-06-06,Defaulted
P04112,C04112,Personal Loan,50000,60,9549.18,2021-09-12,2028-08-18,Defaulted
P04118,C04118,Home Loan,250000,12,8722.92,2020-12-06,2030-05-30,Defaulted
P04119,C04119,Car Insurance,500000,60,3604.6,2022-10-21,2030-02-08,Closed
P04120,C04120,Health Insurance,250000,120,9961.34,2020-09-17,2030-01-28,Defaulted
P04126,C04126,Home Loan,100000,60,6530.5,2021-06-30,2027-08-12,Closed
P04127,C04127,Personal Loan,50000,12,8454.59,2021-10-17,2028-04-27,Active
P04130,C04130,Car Insurance,100000,60,1152.74,2023-08-17,2029-07-23,Active
P04131,C04131,Home Loan,100000,120,5538.45,2023-07-18,2026-02-14,Closed
P04132,C04132,Health Insurance,100000,60,8271.2,2024-01-26,2028-07-11,Defaulted
P04133,C04133,Home Loan,500000,24,5617.32,2023-11-19,2028-08-19,Closed
P04136,C04136,Health Insurance,100000,60,9283.8,2023-07-26,2028-09-07,Defaulted
P04138,C04138,Car Insurance,100000,120,9732.29,2021-03-12,2029-05-25,Defaulted
P04140,C04140,Personal Loan,50000,24,8234.29,2021-03-19,2029-06-16,Closed
P04141,C04141,Car Insurance,50000,60,2530.24,2020-12-12,2027-12-08,Closed
P04144,C04144,Personal Loan,500000,60,9176.02,2021-06-28,2028-10-21,Defaulted
P04146,C04146,Health Insurance,50000,12,4382.33,2022-09-12,2030-04-10,Active
P04148,C04148,Car Insurance,500000,24,7962.25,2023-11-05,2030-01-09,Active
P04153,C04153,Personal Loan,100000,60,2662.35,2024-04-04,2030-03-06,Defaulted
P04154,C04154,Home Loan,50000,120,3724.38,2021-01-28,2029-01-04,Closed
P04159,C04159,Health Insurance,50000,24,5849.84,2020-11-30,2026-12-11,Closed
P04161,C04161,Home Loan,500000,120,7386.17,2020-09-02,2029-03-14,Closed
P04162,C04162,Car Insurance,250000,120,4454.55,2021-08-22,2029-08-04,Defaulted
P04165,C04165,Car Insurance,50000,24,8918.65,2022-12-18,2030-01-19,Closed
P04169,C04169,Personal Loan,500000,120,8567.51,2024-01-07,2028-09-20,Closed
P04173,C04173,Car Insurance,250000,60,1518.98,2020-12-21,2029-11-22,Defaulted
P04175,C04175,Health Insurance,100000,60,6529.22,2021-11-11,2030-04-19,Active
P04176,C04176,Home Loan,250000,12,7736.12,2021-01-10,2027-01-29,Active
P04181,C04181,Car Insurance,250000,24,7670.46,2022-12-08,2028-02-29,Active
P04182,C04182,Personal Loan,100000,24,5585.69,2024-04-26,2027-03-19,Defaulted
P04184,C04184,Health Insurance,100000,120,8355.11,2023-02-15,2027-04-02,Defaulted
