TransactionID,AccountID,Date,Type,Amount,Description,Channel
T008919,A01008,2025-05-13,Debit,17505.04,Online Transfer,Branch
T008920,A01225,2024-10-08,Credit,40693.99,ATM Withdrawal,Branch
T008921,A06486,2025-02-08,Debit,10205.31,Salary Credit,Branch
T008922,A05830,2025-01-14,Credit,25762.75,Salary Credit,Branch
T008923,A02517,2024-08-21,Credit,27208.44,Salary Credit,ATM
T008924,A07350,2025-03-11,Debit,33523.53,ATM Withdrawal,Online
T008925,A03280,2024-11-12,Debit,45092.96,Online Transfer,Mobile App
T008926,A00520,2024-10-19,Debit,15793.24,ATM Withdrawal,Mobile App
T008927,A01392,2025-02-14,Debit,44769.2,Online Transfer,ATM
T008928,A09896,2024-09-07,Credit,20216.34,ATM Withdrawal,ATM
T008929,A06384,2024-07-30,Debit,13466.63,ATM Withdrawal,Online
T008930,A00568,2025-01-06,Debit,4395.1,Salary Credit,Online
T008931,A01540,2025-03-10,Debit,5156.77,Salary Credit,Branch
T008932,A02909,2025-03-13,Credit,44797.27,Bill Payment,ATM
T008933,A06828,2024-11-06,Debit,32601.36,ATM Withdrawal,Mobile App
T008934,A02814,2024-08-07,Credit,12369.4,Online Transfer,Mobile App
T008935,A09288,2025-04-12,Debit,42601.39,ATM Withdrawal,ATM
T008936,A01764,2025-01-17,Credit,13975.15,Bill Payment,ATM
T008937,A05927,2024-10-18,Debit,19134.28,Online Transfer,ATM
T008938,A01328,2024-10-27,Debit,36689.18,Bill Payment,Mobile App
T008939,A08010,2025-03-25,Credit,40743.91,ATM Withdrawal,Mobile App
T008940,A08630,2024-10-19,Credit,6055.1,Salary Credit,ATM
T008941,A09908,2025-01-29,Credit,25612.94,Online Transfer,Mobile App
T008942,A00031,2025-02-25,Credit,14744.25,Bill Payment,Online
T008943,A01605,2025-05-07,Credit,695.35,Online Transfer,Branch
T008944,A07647,2024-12-15,Credit,21339.5,Online Transfer,ATM
T008945,A00821,2024-11-23,Debit,16436.49,Bill Payment,Online
T008946,A09960,2025-02-16,Debit,33061.67,Salary Credit,Mobile App
T008947,A08791,2024-08-14,Debit,19708.61,Salary Credit,Branch
T008948,A03880,2025-02-01,Credit,39428.58,ATM Withdrawal,Mobile App
T008949,A04139,2025-02-18,Debit,30503.56,Online Transfer,Online
T008950,A05503,2024-09-29,Credit,21876.7,Bill Payment,Branch
T008951,A02189,2025-04-01,Debit,19132.07,ATM Withdrawal,Online
T008952,A00713,2025-02-05,Debit,40333.77,Salary Credit,Branch
T008953,A00083,2024-12-21,Credit,35875.16,Online Transfer,ATM
T008954,A08118,2024-11-12,Debit,25619.91,Bill Payment,Mobile App
T008955,A09982,2025-07-04,Debit,6706.73,Salary Credit,Branch
T008956,A00525,2024-09-20,Credit,31130.35,Salary Credit,Online
T008957,A03816,2024-10-27,Debit,27728.82,Bill Payment,Branch
T008958,A08407,2024-12-08,Credit,17317.23,Salary Credit,ATM
T008959,A02787,2025-02-18,Debit,15262.66,Online Transfer,Branch
T008960,A09112,2025-02-13,Credit,17771.52,Online Transfer,ATM
T008961,A00778,2025-07-22,Debit,39068.21,ATM Withdrawal,ATM
T008962,A06459,2024-10-15,Credit,38460.16,Bill Payment,Branch
T008963,A04457,2024-12-05,Debit,36161.49,Bill Payment,ATM
T008964,A02752,2025-03-10,Credit,41767.82,Online Transfer,ATM
T008965,A09185,2025-01-18,Debit,48388.86,Online Transfer,ATM
T008966,A09635,2024-11-21,Debit,40226.04,Online Transfer,Online
T008967,A00210,2024-07-24,Credit,20080.06,ATM Withdrawal,Branch
T008968,A05052,2025-02-15,Debit,46666.49,Bill Payment,Branch
T008969,A01803,2024-11-03,Credit,37974.39,Bill Payment,Mobile App
T008970,A04426,2024-11-21,Debit,8701.41,ATM Withdrawal,ATM
T008971,A04015,2024-09-21,Debit,39370.08,Salary Credit,Branch
T008972,A08421,2024-08-25,Debit,46874.77,ATM Withdrawal,Branch
T008973,A06023,2024-12-02,Debit,30793.4,Bill Payment,Mobile App
T008974,A09041,2024-12-19,Credit,3999.39,ATM Withdrawal,Mobile App
T008975,A00237,2024-09-23,Debit,3437.8,Bill Payment,Branch
T008976,A05134,2025-01-17,Credit,46011.42,Online Transfer,Branch
T008977,A09289,2024-12-23,Credit,25338.36,Bill Payment,Mobile App
T008978,A09950,2025-05-13,Credit,2522.04,Salary Credit,Mobile App
T008979,A08611,2025-03-29,Credit,2370.83,ATM Withdrawal,Branch
T008980,A04189,2025-06-12,Credit,15318.32,Bill Payment,Branch
T008981,A06197,2024-09-12,Credit,5184.41,ATM Withdrawal,Online
T008982,A05333,2024-09-08,Credit,22813.59,Bill Payment,Branch
T008983,A06421,2025-02-13,Credit,21360.88,Online Transfer,Online
T008984,A04739,2024-10-13,Debit,11635.27,Online Transfer,Online
T008985,A02261,2024-09-05,Debit,4533.6,Bill Payment,Mobile App
T008986,A00135,2025-06-12,Credit,6300.34,ATM Withdrawal,Online
T008987,A00882,2025-03-16,Credit,35603.69,Salary Credit,ATM
T008988,A03217,2025-06-10,Credit,48873.56,ATM Withdrawal,Mobile App
T008989,A03329,2024-09-10,Credit,17834.55,ATM Withdrawal,Branch
T008990,A09547,2025-07-03,Credit,12121.77,Online Transfer,Mobile App
T008991,A07638,2025-06-12,Debit,35460.16,Bill Payment,ATM
T008992,A00406,2025-02-04,Credit,48090.87,ATM Withdrawal,Mobile App
T008993,A09414,2025-02-24,Debit,2265.29,ATM Withdrawal,Mobile App
T008994,A02016,2025-03-06,Credit,47673.02,Salary Credit,Branch
T008995,A09004,2024-08-06,Debit,13764.88,ATM Withdrawal,Mobile App
T008996,A02826,2024-08-10,Debit,29452.41,Salary Credit,ATM
T008997,A03986,2024-10-25,Debit,11921.41,Salary Credit,Online
T008998,A07700,2025-03-31,Debit,40413.26,ATM Withdrawal,Mobile App
T008999,A02587,2025-01-30,Debit,14252.72,Bill Payment,ATM
T009000,A06839,2024-12-03,Debit,18645.72,ATM Withdrawal,ATM
T009001,A00871,2025-05-14,Credit,48265.53,ATM Withdrawal,Mobile App
T009002,A05235,2024-12-30,Debit,29570.68,Bill Payment,Online
T009003,A09238,2025-03-22,Credit,19915.79,Salary Credit,Branch
T009004,A02778,2025-01-14,Debit,3084.83,Online Transfer,Branch
T009005,A00689,2025-01-04,Credit,5079.46,Salary Credit,Online
T009006,A09290,2024-10-11,Debit,20387.91,ATM Withdrawal,Mobile App
T009007,A03150,2025-02-10,Credit,28192.87,Online Transfer,Online
T009008,A04353,2025-06-28,Credit,38915.96,Online Transfer,ATM
T009009,A04051,2024-11-04,Credit,5301.79,Salary Credit,Online
T009010,A01310,2024-08-11,Debit,12284.32,ATM Withdrawal,Branch
T009011,A09739,2025-05-20,Credit,20562.73,Online Transfer,ATM
T009012,A07510,2025-06-29,Debit,22101.8,Salary Credit,Mobile App
T009013,A05118,2025-04-16,Credit,20215.39,Bill Payment,Online
T009014,A03133,2024-08-13,Debit,10454.67,Online Transfer,Mobile App
T009015,A03048,2024-07-25,Debit,37464.51,Salary Credit,Online
T009016,A09181,2024-11-29,Debit,24752.29,Bill Payment,Branch
T009017,A06572,2025-04-08,Credit,17309.6,Salary Credit,Branch
T009018,A02209,2025-05-21,Credit,25109.83,Salary Credit,Mobile App
T009019,A09658,2025-01-30,Credit,26691.84,Online Transfer,Mobile App
T009020,A03029,2025-04-29,Credit,1945.94,ATM Withdrawal,Mobile App
T009021,A02561,2024-11-29,Credit,45513.52,Online Transfer,ATM
T009022,A03676,2024-09-06,Debit,23497.56,ATM Withdrawal,Branch
T009023,A06259,2025-06-04,Credit,12958.06,ATM Withdrawal,Online
T009024,A03548,2025-04-19,Debit,44705.62,ATM Withdrawal,Online
T009025,A00397,2025-01-30,Debit,13168.13,Bill Payment,Branch
T009026,A04266,2025-05-03,Credit,13706.68,Salary Credit,ATM
T009027,A07721,2025-01-20,Credit,48817.77,Salary Credit,Mobile App
T009028,A01545,2024-11-10,Credit,7090.94,Online Transfer,Branch
T009029,A02464,2024-11-23,Credit,7044.99,ATM Withdrawal,Branch
T009030,A08330,2025-05-28,Debit,1133.65,Salary Credit,Online
T009031,A04577,2025-05-13,Credit,8231.14,Salary Credit,Branch
T009032,A07981,2025-01-07,Debit,31083.83,Bill Payment,Branch
T009033,A08994,2024-09-26,Debit,3282.31,Bill Payment,Branch
T009034,A03084,2025-06-14,Credit,27470.2,Online Transfer,Online
T009035,A04530,2025-03-21,Debit,5233.51,Salary Credit,Online
T009036,A02162,2025-04-20,Debit,43084.29,Salary Credit,Branch
T009037,A07795,2024-07-30,Credit,30450.87,Bill Payment,Mobile App
T009038,A01942,2024-08-16,Credit,17799.05,ATM Withdrawal,ATM
T009039,A04275,2024-11-22,Debit,45353.89,Online Transfer,ATM
T009040,A06981,2025-02-28,Debit,28883.92,Salary Credit,Mobile App
T009041,A03848,2025-03-23,Debit,38271.69,Bill Payment,Branch
T009042,A02144,2025-02-28,Credit,18126.41,Salary Credit,ATM
T009043,A03289,2025-03-08,Credit,10047.24,Online Transfer,Online
T009044,A02728,2024-10-26,Debit,1714.44,Online Transfer,Online
T009045,A05003,2024-11-04,Debit,46436.44,Online Transfer,Mobile App
T009046,A03322,2025-02-15,Credit,15818.84,Bill Payment,ATM
T009047,A09569,2025-06-23,Debit,38745.46,ATM Withdrawal,Mobile App
T009048,A09452,2024-09-29,Credit,16236.08,Bill Payment,Online
T009049,A03227,2024-12-15,Debit,20191.52,Online Transfer,Mobile App
T009050,A04835,2024-10-26,Debit,32000.89,Salary Credit,Branch
T009051,A05940,2025-04-10,Debit,45423.04,ATM Withdrawal,Mobile App
T009052,A04671,2024-10-28,Credit,1416.0,Salary Credit,Branch
T009053,A02921,2024-09-13,Credit,28818.09,Bill Payment,ATM
T009054,A02689,2024-12-18,Debit,49073.2,Online Transfer,Online
T009055,A09987,2024-12-06,Debit,29606.47,Bill Payment,Online
T009056,A09144,2024-08-15,Debit,36256.76,Bill Payment,Branch
T009057,A06391,2025-01-01,Debit,28283.94,Salary Credit,ATM
T009058,A05205,2025-04-20,Debit,10833.84,Online Transfer,Mobile App
T009059,A06904,2024-11-02,Credit,9643.54,ATM Withdrawal,Mobile App
T009060,A00375,2025-06-16,Debit,16073.0,Salary Credit,Online
T009061,A05313,2024-10-16,Credit,47421.32,Bill Payment,Mobile App
T009062,A00944,2025-01-09,Debit,29761.93,Salary Credit,Online
T009063,A08879,2025-01-01,Credit,46992.08,Bill Payment,ATM
T009064,A06523,2024-12-09,Debit,3588.47,Bill Payment,Online
T009065,A07914,2025-02-12,Credit,1990.25,Online Transfer,ATM
T009066,A07801,2025-05-19,Credit,2895.8,Salary Credit,Online
T009067,A00452,2025-07-11,Credit,28487.68,Bill Payment,ATM
T009068,A06488,2025-06-27,Credit,2333.36,Online Transfer,ATM
T009069,A09246,2024-08-26,Credit,8956.67,Bill Payment,Branch
T009070,A04487,2025-03-06,Debit,47476.59,Salary Credit,Mobile App
T009071,A00906,2025-02-02,Credit,33196.18,Salary Credit,ATM
T009072,A06761,2024-12-22,Debit,3968.4,Bill Payment,Branch
T009073,A08103,2025-02-04,Credit,20712.11,Bill Payment,Online
T009074,A02740,2024-10-02,Debit,5622.13,Bill Payment,Mobile App
T009075,A06253,2025-04-13,Credit,38274.93,ATM Withdrawal,Online
T009076,A09076,2024-12-01,Debit,34948.92,Salary Credit,Online
T009077,A03114,2024-11-15,Debit,42737.98,Salary Credit,Online
T009078,A08871,2025-01-23,Credit,26920.97,Bill Payment,Branch
T009079,A02509,2025-03-26,Credit,6125.51,Online Transfer,Online
T009080,A00018,2025-01-21,Debit,34047.18,Salary Credit,ATM
T009081,A04623,2025-04-06,Debit,7859.39,Salary Credit,ATM
T009082,A00854,2024-09-21,Credit,6449.44,Salary Credit,Online
T009083,A02603,2025-06-01,Credit,670.44,Salary Credit,ATM
T009084,A06169,2024-10-07,Credit,10014.22,Salary Credit,Online
T009085,A05324,2025-06-12,Debit,49549.41,Online Transfer,Mobile App
T009086,A04074,2024-12-30,Credit,14746.96,Salary Credit,ATM
T009087,A09877,2025-02-13,Debit,24588.27,Bill Payment,Mobile App
T009088,A04320,2025-02-24,Credit,12969.65,Salary Credit,ATM
T009089,A09934,2024-08-28,Debit,30524.66,Online Transfer,Online
T009090,A03506,2025-03-04,Debit,29536.64,ATM Withdrawal,Branch
T009091,A06584,2024-09-09,Debit,26921.54,Online Transfer,Mobile App
T009092,A03025,2025-06-29,Credit,42897.28,Online Transfer,Branch
T009093,A08353,2025-02-16,Credit,35827.51,Bill Payment,Online
T009094,A05694,2025-03-20,Credit,2241.72,Salary Credit,ATM
T009095,A01710,2024-11-30,Debit,13362.61,ATM Withdrawal,Branch
T009096,A02751,2024-11-12,Credit,40402.25,Online Transfer,Mobile App
T009097,A02440,2025-03-03,Credit,43765.08,ATM Withdrawal,ATM
T009098,A02749,2024-11-13,Credit,24797.53,Bill Payment,Mobile App
T009099,A00457,2024-10-01,Credit,13577.01,Bill Payment,Mobile App
T009100,A08578,2025-04-15,Credit,32379.84,Online Transfer,Mobile App
T009101,A08090,2024-11-30,Credit,25147.77,Salary Credit,Online
T009102,A00049,2025-02-10,Debit,25091.36,Salary Credit,Online
T009103,A03842,2025-05-10,Credit,39120.0,Bill Payment,Branch
T009104,A09701,2025-01-07,Credit,47219.68,Bill Payment,Online
T009105,A08832,2024-08-27,Debit,49890.6,Online Transfer,ATM
T009106,A05491,2025-01-09,Debit,18223.26,Online Transfer,Branch
T009107,A00159,2025-04-05,Debit,22781.67,Salary Credit,Mobile App
T009108,A09456,2025-02-25,Debit,26560.96,Online Transfer,ATM
T009109,A08670,2025-02-26,Credit,4327.19,Online Transfer,ATM
T009110,A07143,2025-03-16,Credit,41280.88,Online Transfer,Mobile App
T009111,A07682,2025-06-26,Credit,25167.62,Salary Credit,Branch
T009112,A00555,2024-10-03,Credit,49108.67,Bill Payment,Online
T009113,A09215,2025-06-10,Debit,42704.9,Online Transfer,Branch
T009114,A04746,2025-02-22,Debit,6349.64,Online Transfer,Branch
T009115,A00003,2024-08-01,Credit,46836.66,Bill Payment,Branch
T009116,A03906,2024-11-24,Debit,48965.26,Online Transfer,Online
T009117,A03632,2025-06-12,Debit,36855.3,Online Transfer,ATM
T009118,A06509,2024-08-28,Debit,38392.81,Salary Credit,Mobile App
T009119,A05867,2025-05-07,Debit,38675.71,Bill Payment,Online
T009120,A08431,2025-06-01,Credit,22300.02,Online Transfer,ATM
T009121,A02956,2025-03-12,Credit,2311.06,Bill Payment,Branch
T009122,A09670,2024-09-13,Credit,37021.01,Salary Credit,Mobile App
T009123,A05665,2025-03-06,Credit,40715.62,Online Transfer,Branch
T009124,A02525,2025-05-08,Credit,502.51,Online Transfer,Branch
T009125,A04859,2025-03-06,Debit,26685.16,ATM Withdrawal,Online
T009126,A05978,2024-08-05,Debit,36915.25,Salary Credit,Branch
T009127,A09810,2025-03-20,Debit,48767.36,ATM Withdrawal,Online
T009128,A09623,2025-01-25,Debit,44252.05,Online Transfer,ATM
T009129,A04133,2024-08-21,Credit,15715.51,Online Transfer,Branch
T009130,A06872,2024-12-01,Credit,4726.99,Online Transfer,Mobile App
T009131,A09409,2025-02-16,Debit,22295.06,ATM Withdrawal,ATM
T009132,A00708,2025-05-05,Debit,10027.69,Bill Payment,Online
T009133,A02194,2024-10-22,Credit,108.25,Bill Payment,Branch
T009134,A08406,2024-08-22,Credit,30459.08,Online Transfer,Branch
T009135,A09504,2025-03-04,Debit,31761.09,Bill Payment,Online
T009136,A08577,2025-04-12,Credit,41366.56,Bill Payment,ATM
T009137,A07025,2025-01-28,Debit,30070.49,Online Transfer,ATM
T009138,A08817,2024-09-23,Credit,32532.97,Salary Credit,Mobile App
T009139,A02360,2025-07-17,Credit,32259.44,Bill Payment,Mobile App
T009140,A03834,2024-10-21,Debit,36197.26,Bill Payment,Branch
T009141,A03306,2025-04-27,Debit,46271.83,Bill Payment,Online
T009142,A06090,2025-05-24,Debit,11391.42,Salary Credit,ATM
T009143,A07800,2025-05-04,Credit,43713.85,Bill Payment,ATM
T009144,A01923,2024-08-12,Debit,18683.85,Salary Credit,Online
T009145,A09959,2025-02-27,Debit,3179.08,ATM Withdrawal,Branch
T009146,A08030,2024-11-19,Credit,15907.55,Salary Credit,ATM
T009147,A07456,2025-07-23,Debit,40363.44,Bill Payment,ATM
T009148,A08700,2025-01-01,Credit,5982.47,Salary Credit,ATM
T009149,A05872,2024-12-07,Credit,13458.96,Bill Payment,ATM
T009150,A07538,2024-12-29,Credit,28372.76,ATM Withdrawal,ATM
T009151,A07708,2025-07-21,Debit,21558.35,Online Transfer,Online
T009152,A03725,2024-08-13,Credit,35024.75,ATM Withdrawal,Mobile App
T009153,A05104,2024-11-06,Credit,35697.26,Bill Payment,Branch
T009154,A09254,2024-12-30,Credit,11050.81,Online Transfer,ATM
T009155,A00787,2024-09-27,Debit,22059.26,Bill Payment,Mobile App
T009156,A08500,2025-01-13,Credit,12019.45,Bill Payment,Online
T009157,A08306,2025-03-12,Debit,37827.8,Salary Credit,Online
T009158,A03471,2024-12-20,Debit,37773.92,Salary Credit,ATM
T009159,A02759,2024-11-06,Debit,29473.3,Bill Payment,Online
T009160,A04762,2025-01-11,Debit,41459.34,Salary Credit,ATM
T009161,A01253,2025-06-01,Debit,25203.11,ATM Withdrawal,ATM
T009162,A00106,2025-07-23,Credit,35171.63,Bill Payment,Branch
T009163,A09416,2024-08-14,Debit,25885.57,Online Transfer,Mobile App
T009164,A07721,2025-02-06,Debit,9740.27,Online Transfer,Branch
T009165,A06985,2025-06-24,Credit,26846.72,ATM Withdrawal,Branch
T009166,A04309,2024-09-06,Debit,26865.65,ATM Withdrawal,Mobile App
T009167,A05506,2025-01-31,Credit,6441.93,Salary Credit,Online
T009168,A00240,2025-05-07,Credit,1008.13,Salary Credit,Branch
T009169,A05970,2024-11-09,Credit,36955.17,Online Transfer,ATM
T009170,A01045,2025-01-03,Credit,7936.92,Salary Credit,Branch
T009171,A03611,2025-06-02,Credit,30531.36,Bill Payment,Mobile App
T009172,A09789,2025-01-30,Credit,42750.41,ATM Withdrawal,Branch
T009173,A09233,2025-05-21,Debit,46785.7,Bill Payment,ATM
T009174,A02505,2025-04-13,Credit,35907.74,Online Transfer,Online
T009175,A05149,2024-08-10,Debit,7734.89,Bill Payment,Mobile App
T009176,A00769,2025-04-26,Credit,27968.03,Bill Payment,Online
T009177,A00349,2025-03-25,Debit,48107.42,Bill Payment,Online
T009178,A00194,2025-07-12,Debit,31670.07,Online Transfer,Mobile App
T009179,A02705,2025-07-19,Debit,9522.54,Online Transfer,Branch
T009180,A01927,2025-02-13,Credit,9799.44,Online Transfer,Online
T009181,A08051,2024-09-22,Debit,47495.74,Online Transfer,Online
T009182,A09857,2025-05-17,Credit,15913.55,Salary Credit,Mobile App
T009183,A01179,2025-03-09,Debit,44925.04,Salary Credit,Online
T009184,A03193,2025-01-25,Debit,31634.45,ATM Withdrawal,Mobile App
T009185,A00999,2024-11-28,Debit,8697.23,ATM Withdrawal,Mobile App
T009186,A00194,2024-09-03,Credit,11564.71,ATM Withdrawal,ATM
T009187,A03458,2024-12-16,Debit,44771.51,ATM Withdrawal,Branch
T009188,A07494,2024-08-18,Debit,38867.58,ATM Withdrawal,Mobile App
T009189,A03045,2024-10-24,Credit,5225.84,ATM Withdrawal,ATM
T009190,A05908,2024-11-29,Credit,42403.03,Salary Credit,Branch
T009191,A03716,2024-09-06,Credit,18215.72,Salary Credit,Mobile App
T009192,A04773,2025-06-05,Debit,47649.32,Bill Payment,Mobile App
T009193,A04598,2025-03-31,Debit,3437.77,Bill Payment,Online
T009194,A00756,2024-07-24,Credit,37779.65,ATM Withdrawal,ATM
T009195,A02520,2024-12-11,Debit,22017.52,Salary Credit,Online
T009196,A02636,2024-12-21,Credit,39982.08,Salary Credit,Mobile App
T009197,A06922,2024-12-07,Debit,29327.08,ATM Withdrawal,Mobile App
T009198,A09140,2025-04-05,Credit,38301.07,ATM Withdrawal,Online
T009199,A08451,2025-03-02,Debit,11529.19,Bill Payment,Online
T009200,A04625,2025-07-09,Credit,20371.08,Salary Credit,Branch
T009201,A03222,2025-05-26,Credit,36744.9,ATM Withdrawal,Online
T009202,A07569,2024-10-14,Debit,12335.42,ATM Withdrawal,Mobile App
T009203,A09375,2025-04-25,Credit,38031.05,ATM Withdrawal,Branch
T009204,A01848,2025-04-16,Debit,19544.12,Salary Credit,Branch
T009205,A05994,2025-06-27,Debit,49096.68,Bill Payment,Mobile App
T009206,A00774,2025-06-03,Debit,32946.43,ATM Withdrawal,Branch
T009207,A07433,2024-11-17,Credit,30434.52,ATM Withdrawal,Branch
T009208,A00406,2025-01-09,Debit,1984.77,Bill Payment,Branch
T009209,A02849,2024-11-09,Credit,21512.88,ATM Withdrawal,Mobile App
T009210,A06002,2025-01-24,Debit,39494.96,ATM Withdrawal,Branch
T009211,A07813,2025-05-24,Debit,10549.98,Bill Payment,Online
T009212,A01249,2025-07-22,Debit,8826.0,Salary Credit,Branch
T009213,A09767,2024-08-26,Debit,10392.11,Online Transfer,ATM
T009214,A06181,2024-09-08,Debit,40432.16,Bill Payment,Online
T009215,A05536,2024-08-05,Debit,45262.9,ATM Withdrawal,Online
T009216,A01893,2025-02-05,Credit,36104.02,Online Transfer,ATM
T009217,A00991,2024-11-18,Credit,1690.54,Salary Credit,ATM
T009218,A03795,2025-01-25,Credit,49579.73,ATM Withdrawal,Branch
T009219,A06882,2025-01-20,Debit,49117.16,ATM Withdrawal,ATM
T009220,A08856,2024-08-24,Debit,16581.04,Salary Credit,Online
T009221,A01499,2025-01-09,Debit,25163.53,ATM Withdrawal,Mobile App
T009222,A05081,2024-08-27,Debit,42882.26,Salary Credit,Online
T009223,A02575,2024-10-25,Debit,39077.64,Bill Payment,ATM
T009224,A04955,2025-05-03,Debit,39137.85,Salary Credit,ATM
T009225,A04199,2024-10-16,Debit,11046.39,Online Transfer,ATM
T009226,A05527,2025-07-04,Credit,14181.5,Online Transfer,Branch
T009227,A05854,2024-12-10,Credit,20968.32,ATM Withdrawal,Online
T009228,A04246,2024-12-16,Credit,27092.12,Online Transfer,Mobile App
T009229,A06859,2025-01-15,Debit,2844.53,Bill Payment,Branch
T009230,A05266,2024-09-15,Debit,1310.73,Online Transfer,Mobile App
T009231,A06650,2024-10-16,Debit,10298.82,Bill Payment,ATM
T009232,A07202,2025-01-25,Credit,6124.24,Bill Payment,Online
T009233,A05881,2025-05-28,Credit,39934.72,Bill Payment,ATM
T009234,A00784,2025-05-09,Debit,28572.3,Online Transfer,Branch
T009235,A03155,2025-05-04,Credit,46773.11,Online Transfer,ATM
T009236,A03332,2025-04-04,Credit,41974.23,ATM Withdrawal,Mobile App
T009237,A00101,2025-05-08,Credit,8437.07,ATM Withdrawal,Online
T009238,A09311,2025-01-08,Debit,128.59,Salary Credit,Mobile App
T009239,A07532,2024-12-23,Debit,36934.63,Online Transfer,Branch
T009240,A00991,2025-01-01,Debit,6725.4,Salary Credit,Mobile App
T009241,A03268,2024-07-31,Debit,4463.27,Online Transfer,Online
T009242,A08199,2024-12-09,Credit,40879.78,Bill Payment,ATM
T009243,A06528,2025-06-05,Debit,10736.14,Bill Payment,ATM
T009244,A03446,2025-04-10,Debit,10372.92,Bill Payment,Branch
T009245,A01904,2025-05-19,Debit,6976.71,Online Transfer,Online
